index,SKU Code,Design No.,Stock,Size,Color,BrandCode,CategoryName
8213,SET258-KR-PP-XXL,SET258,1,XXL,OFF WHITE,KURTA SET,
8214,SET258-KR-PP-XXXL,SET258,3,XXXL,OFF WHITE,KURTA SET,
8215,SET260-KR-PP-L,SET260,0,L,Grey,KURTA SET,
8216,SET260-KR-PP-M,SET260,1,M,Grey,KURTA SET,
8217,SET260-KR-PP-S,SET260,0,S,Grey,KURTA SET,
8218,SET260-KR-PP-XL,SET260,1,XL,Grey,KURTA SET,
8219,SET260-KR-PP-XXL,SET260,3,XXL,Grey,KURTA SET,
8220,SET261-KR-PP-L,SET261,1,L,Turquoise,KURTA SET,
8221,SET261-KR-PP-M,SET261,0,M,Turquoise,KURTA SET,
8222,SET261-KR-PP-S,SET261,3,S,Turquoise,KURTA SET,
8223,SET261-KR-PP-XL,SET261,0,XL,Turquoise,KURTA SET,
8224,SET261-KR-PP-XXL,SET261,0,XXL,Turquoise,KURTA SET,
8225,SET262-KR-NP-L,SET262,4,L,Green,KURTA SET,
8226,SET262-KR-NP-M,SET262,1,M,Green,KURTA SET,
8227,SET262-KR-NP-S,SET262,4,S,Green,KURTA SET,
8228,SET262-KR-NP-XL,SET262,2,XL,Green,KURTA SET,
8229,SET262-KR-NP-XS,SET262,44,XS,Green,KURTA SET,
8230,SET262-KR-NP-XXL,SET262,2,XXL,Green,KURTA SET,
8231,SET262-KR-NP-XXXL,SET262,45,XXXL,Green,KURTA SET,
8232,SET263-KR-NP-L,SET263,4,L,Turquoise,KURTA SET,
8233,SET263-KR-NP-M,SET263,6,M,Turquoise,KURTA SET,
8234,SET263-KR-NP-S,SET263,15,S,Turquoise,KURTA SET,
8235,SET263-KR-NP-XL,SET263,5,XL,Turquoise,KURTA SET,
8236,SET263-KR-NP-XS,SET263,40,XS,Turquoise,KURTA SET,
8237,SET263-KR-NP-XXL,SET263,17,XXL,Turquoise,KURTA SET,
8238,SET263-KR-NP-XXXL,SET263,28,XXXL,Turquoise,KURTA SET,
8239,SET264-KR-NP-L,SET264,76,L,Gold,KURTA SET,
8240,SET264-KR-NP-M,SET264,295,M,Gold,KURTA SET,
8241,SET264-KR-NP-S,SET264,330,S,Gold,KURTA SET,
8242,SET264-KR-NP-XL,SET264,81,XL,Gold,KURTA SET,
8243,SET264-KR-NP-XS,SET264,237,XS,Gold,KURTA SET,
8244,SET264-KR-NP-XXL,SET264,127,XXL,Gold,KURTA SET,
8245,SET264-KR-NP-XXXL,SET264,12,XXXL,Gold,KURTA SET,
8246,SET265-KR-NP-L,SET265,9,L,Pink,KURTA SET,
8247,SET265-KR-NP-M,SET265,84,M,Pink,KURTA SET,
8248,SET265-KR-NP-S,SET265,19,S,Pink,KURTA SET,
8249,SET265-KR-NP-XL,SET265,33,XL,Pink,KURTA SET,
8250,SET265-KR-NP-XS,SET265,18,XS,Pink,KURTA SET,
8251,SET265-KR-NP-XXL,SET265,14,XXL,Pink,KURTA SET,
8252,SET265-KR-NP-XXXL,SET265,16,XXXL,Pink,KURTA SET,
8253,SET266-KR-NP-L,SET266,35,L,Black,SET,
8254,SET266-KR-NP-M,SET266,112,M,Black,SET,
8255,SET266-KR-NP-S,SET266,57,S,Black,SET,
8256,SET266-KR-NP-XL,SET266,60,XL,Black,SET,
8257,SET266-KR-NP-XS,SET266,47,XS,Black,SET,
8258,SET266-KR-NP-XXL,SET266,19,XXL,Black,SET,
8259,SET266-KR-NP-XXXL,SET266,53,XXXL,Black,SET,
8260,SET267-KR-NP-L,SET267,97,L,Pink,SET,
8261,SET267-KR-NP-M,SET267,109,M,Pink,SET,
8262,SET267-KR-NP-S,SET267,128,S,Pink,SET,
8263,SET267-KR-NP-XL,SET267,67,XL,Pink,SET,
8264,SET267-KR-NP-XS,SET267,107,XS,Pink,SET,
8265,SET267-KR-NP-XXL,SET267,103,XXL,Pink,SET,
8266,SET267-KR-NP-XXXL,SET267,103,XXXL,Pink,SET,
8267,SET268-KR-NP-L,SET268,384,L,OFF WHITE,KURTA SET,
8268,SET268-KR-NP-M,SET268,542,M,OFF WHITE,KURTA SET,
8269,SET268-KR-NP-S,SET268,807,S,OFF WHITE,KURTA SET,
8270,SET268-KR-NP-XL,SET268,176,XL,OFF WHITE,KURTA SET,
8271,SET268-KR-NP-XS,SET268,403,XS,OFF WHITE,KURTA SET,
8272,SET268-KR-NP-XXL,SET268,191,XXL,OFF WHITE,KURTA SET,
8273,SET268-KR-NP-XXXL,SET268,112,XXXL,OFF WHITE,KURTA SET,
8274,SET269-KR-NP-L,SET269,89,L,Green,SET,
8275,SET269-KR-NP-M,SET269,310,M,Green,SET,
8276,SET269-KR-NP-S,SET269,143,S,Green,SET,
8277,SET269-KR-NP-XL,SET269,90,XL,Green,SET,
8278,SET269-KR-NP-XS,SET269,162,XS,Green,SET,
8279,SET269-KR-NP-XXL,SET269,13,XXL,Green,SET,
8280,SET269-KR-NP-XXXL,SET269,26,XXXL,Green,SET,
8281,SET270-KR-PP-L,SET270,0,L,Green,KURTA SET,
8282,SET270-KR-PP-M,SET270,1,M,Green,KURTA SET,
8283,SET270-KR-PP-S,SET270,10,S,Green,KURTA SET,
8284,SET270-KR-PP-XL,SET270,3,XL,Green,KURTA SET,
8285,SET270-KR-PP-XXL,SET270,5,XXL,Green,KURTA SET,
8286,SET271-KR-NP-L,SET271,0,L,Green,KURTA,
8287,SET271-KR-NP-M,SET271,2,M,Green,KURTA,
8288,SET271-KR-NP-S,SET271,8,S,Green,KURTA,
8289,SET271-KR-NP-XL,SET271,5,XL,Green,KURTA,
8290,SET271-KR-NP-XS,SET271,1,XS,Green,KURTA,
8291,SET271-KR-NP-XXL,SET271,2,XXL,Green,KURTA,
8292,SET271-KR-NP-XXXL,SET271,3,XXXL,Green,KURTA,
8293,SET272-KR-PP-L,SET272,3,L,Mustard,KURTA SET,
8294,SET272-KR-PP-M,SET272,8,M,Mustard,KURTA SET,
8295,SET272-KR-PP-S,SET272,6,S,Mustard,KURTA SET,
8296,SET272-KR-PP-XL,SET272,4,XL,Mustard,KURTA SET,
8297,SET272-KR-PP-XS,SET272,46,XS,Mustard,KURTA SET,
8298,SET272-KR-PP-XXL,SET272,5,XXL,Mustard,KURTA SET,
8299,SET272-KR-PP-XXXL,SET272,17,XXXL,Mustard,KURTA SET,
8300,SET273-KR-NP-L,SET273,637,L,Brown,KURTA SET,
8301,SET273-KR-NP-M,SET273,880,M,Brown,KURTA SET,
8302,SET273-KR-NP-S,SET273,871,S,Brown,KURTA SET,
8303,SET273-KR-NP-XL,SET273,445,XL,Brown,KURTA SET,
8304,SET273-KR-NP-XS,SET273,862,XS,Brown,KURTA SET,
8305,SET273-KR-NP-XXL,SET273,146,XXL,Brown,KURTA SET,
8306,SET273-KR-NP-XXXL,SET273,51,XXXL,Brown,KURTA SET,
8307,SET274-KR-PP-L,SET274,2,L,Yellow,KURTA SET,
8308,SET274-KR-PP-M,SET274,11,M,Yellow,KURTA SET,
8309,SET274-KR-PP-S,SET274,14,S,Yellow,KURTA SET,
8310,SET274-KR-PP-XL,SET274,13,XL,Yellow,KURTA SET,
8311,SET274-KR-PP-XS,SET274,25,XS,Yellow,KURTA SET,
8312,SET274-KR-PP-XXL,SET274,39,XXL,Yellow,KURTA SET,
8313,SET274-KR-PP-XXXL,SET274,3,XXXL,Yellow,KURTA SET,
8314,SET275-KR-NP-L,SET275,2,L,Blue,SET,
8315,SET275-KR-NP-M,SET275,2,M,Blue,SET,
8316,SET275-KR-NP-S,SET275,6,S,Blue,SET,
8317,SET275-KR-NP-XL,SET275,3,XL,Blue,SET,
8318,SET275-KR-NP-XS,SET275,21,XS,Blue,SET,
8319,SET275-KR-NP-XXL,SET275,8,XXL,Blue,SET,
8320,SET275-KR-NP-XXXL,SET275,5,XXXL,Blue,SET,
8321,SET276-KR-PP-L,SET276,45,L,Blue,KURTA SET,
8322,SET276-KR-PP-M,SET276,86,M,Blue,KURTA SET,
8323,SET276-KR-PP-S,SET276,72,S,Blue,KURTA SET,
8324,SET276-KR-PP-XL,SET276,40,XL,Blue,KURTA SET,
8325,SET276-KR-PP-XS,SET276,82,XS,Blue,KURTA SET,
8326,SET276-KR-PP-XXL,SET276,45,XXL,Blue,KURTA SET,
8327,SET276-KR-PP-XXXL,SET276,35,XXXL,Blue,KURTA SET,
8328,SET277-KR-NP-L,SET277,6,L,Turquoise,KURTA SET,
8329,SET277-KR-NP-M,SET277,4,M,Turquoise,KURTA SET,
8330,SET277-KR-NP-S,SET277,32,S,Turquoise,KURTA SET,
8331,SET277-KR-NP-XL,SET277,5,XL,Turquoise,KURTA SET,
8332,SET277-KR-NP-XS,SET277,8,XS,Turquoise,KURTA SET,
8333,SET277-KR-NP-XXL,SET277,9,XXL,Turquoise,KURTA SET,
8334,SET277-KR-NP-XXXL,SET277,11,XXXL,Turquoise,KURTA SET,
8335,SET278-KR-NP-L,SET278,7,L,Orange,KURTA SET,
8336,SET278-KR-NP-M,SET278,4,M,Orange,KURTA SET,
8337,SET278-KR-NP-S,SET278,10,S,Orange,KURTA SET,
8338,SET278-KR-NP-XL,SET278,3,XL,Orange,KURTA SET,
8339,SET278-KR-NP-XS,SET278,16,XS,Orange,KURTA SET,
8340,SET278-KR-NP-XXL,SET278,7,XXL,Orange,KURTA SET,
8341,SET278-KR-NP-XXXL,SET278,10,XXXL,Orange,KURTA SET,
8342,SET279-LC-L,SET279,33,L,Teal,LEHENGA CHOLI,
8343,SET279-LC-M,SET279,10,M,Teal,LEHENGA CHOLI,
8344,SET279-LC-S,SET279,5,S,Teal,LEHENGA CHOLI,
8345,SET279-LC-XL,SET279,40,XL,Teal,LEHENGA CHOLI,
8346,SET279-LC-XS,SET279,14,XS,Teal,LEHENGA CHOLI,
8347,SET279-LC-XXL,SET279,31,XXL,Teal,LEHENGA CHOLI,
8348,SET279-LC-XXXL,SET279,15,XXXL,Teal,LEHENGA CHOLI,
8349,SET280-KR-PP-L,SET280,1,L,Pink,KURTA SET,
8350,SET280-KR-PP-M,SET280,3,M,Pink,KURTA SET,
8351,SET280-KR-PP-S,SET280,4,S,Pink,KURTA SET,
8352,SET280-KR-PP-XL,SET280,2,XL,Pink,KURTA SET,
8353,SET280-KR-PP-XS,SET280,7,XS,Pink,KURTA SET,
8354,SET280-KR-PP-XXL,SET280,2,XXL,Pink,KURTA SET,
8355,SET280-KR-PP-XXXL,SET280,3,XXXL,Pink,KURTA SET,
8356,SET281-KR-PP-L,SET281,4,L,Green,SET,
8357,SET281-KR-PP-M,SET281,4,M,Green,SET,
8358,SET281-KR-PP-S,SET281,20,S,Green,SET,
8359,SET281-KR-PP-XL,SET281,3,XL,Green,SET,
8360,SET281-KR-PP-XS,SET281,17,XS,Green,SET,
8361,SET281-KR-PP-XXL,SET281,4,XXL,Green,SET,
8362,SET281-KR-PP-XXXL,SET281,8,XXXL,Green,SET,
8363,SET282-KR-PP-L,SET282,2,L,Yellow,KURTA SET,
8364,SET282-KR-PP-M,SET282,3,M,Yellow,KURTA SET,
8365,SET282-KR-PP-S,SET282,14,S,Yellow,KURTA SET,
8366,SET282-KR-PP-XL,SET282,2,XL,Yellow,KURTA SET,
8367,SET282-KR-PP-XS,SET282,32,XS,Yellow,KURTA SET,
8368,SET282-KR-PP-XXL,SET282,3,XXL,Yellow,KURTA SET,
8369,SET282-KR-PP-XXXL,SET282,0,XXXL,Yellow,KURTA SET,
8370,SET285-KR-SHA-L,SET285,7,L,Teal,SET,
8371,SET285-KR-SHA-M,SET285,2,M,Teal,SET,
8372,SET285-KR-SHA-S,SET285,5,S,Teal,SET,
8373,SET285-KR-SHA-XL,SET285,2,XL,Teal,SET,
8374,SET285-KR-SHA-XS,SET285,19,XS,Teal,SET,
8375,SET285-KR-SHA-XXL,SET285,4,XXL,Teal,SET,
8376,SET285-KR-SHA-XXXL,SET285,3,XXXL,Teal,SET,
8377,SET286-KR-NP-L,SET286,27,L,Maroon,SET,
8378,SET286-KR-NP-M,SET286,40,M,Maroon,SET,
8379,SET286-KR-NP-S,SET286,33,S,Maroon,SET,
8380,SET286-KR-NP-XL,SET286,30,XL,Maroon,SET,
8381,SET286-KR-NP-XS,SET286,31,XS,Maroon,SET,
8382,SET286-KR-NP-XXL,SET286,5,XXL,Maroon,SET,
8383,SET286-KR-NP-XXXL,SET286,9,XXXL,Maroon,SET,
8384,SET287-KR-NP-L,SET287,139,L,Teal,KURTA SET,
8385,SET287-KR-NP-M,SET287,218,M,Teal,KURTA SET,
8386,SET287-KR-NP-S,SET287,162,S,Teal,KURTA SET,
8387,SET287-KR-NP-XL,SET287,138,XL,Teal,KURTA SET,
8388,SET287-KR-NP-XS,SET287,104,XS,Teal,KURTA SET,
8389,SET287-KR-NP-XXL,SET287,86,XXL,Teal,KURTA SET,
8390,SET287-KR-NP-XXXL,SET287,80,XXXL,Teal,KURTA SET,
8391,SET288-KR-NP-L,SET288,5,L,Grey,SET,
8392,SET288-KR-NP-M,SET288,6,M,Grey,SET,
8393,SET288-KR-NP-S,SET288,16,S,Grey,SET,
8394,SET288-KR-NP-XL,SET288,10,XL,Grey,SET,
8395,SET288-KR-NP-XS,SET288,44,XS,Grey,SET,
8396,SET288-KR-NP-XXL,SET288,10,XXL,Grey,SET,
8397,SET288-KR-NP-XXXL,SET288,6,XXXL,Grey,SET,
8398,SET289-KR-NP-L,SET289,14,L,Maroon,SET,
8399,SET289-KR-NP-M,SET289,23,M,Maroon,SET,
8400,SET289-KR-NP-S,SET289,26,S,Maroon,SET,
8401,SET289-KR-NP-XL,SET289,23,XL,Maroon,SET,
8402,SET289-KR-NP-XS,SET289,42,XS,Maroon,SET,
8403,SET289-KR-NP-XXL,SET289,26,XXL,Maroon,SET,
8404,SET289-KR-NP-XXXL,SET289,20,XXXL,Maroon,SET,
8405,SET290-KR-DPT-L,SET290,53,L,NAVY,SET,
8406,SET290-KR-DPT-M,SET290,18,M,NAVY,SET,
8407,SET290-KR-DPT-S,SET290,6,S,NAVY,SET,
8408,SET290-KR-DPT-XL,SET290,34,XL,NAVY,SET,
8409,SET290-KR-DPT-XS,SET290,38,XS,NAVY,SET,
8410,SET290-KR-DPT-XXL,SET290,34,XXL,NAVY,SET,
8411,SET290-KR-DPT-XXXL,SET290,37,XXXL,NAVY,SET,
8412,SET291-KR-PP-L,SET291,6,L,Teal,KURTA SET,
8413,SET291-KR-PP-M,SET291,13,M,Teal,KURTA SET,
8414,SET291-KR-PP-S,SET291,15,S,Teal,KURTA SET,
8415,SET291-KR-PP-XL,SET291,3,XL,Teal,KURTA SET,
8416,SET291-KR-PP-XS,SET291,6,XS,Teal,KURTA SET,
8417,SET291-KR-PP-XXL,SET291,4,XXL,Teal,KURTA SET,
8418,SET291-KR-PP-XXXL,SET291,8,XXXL,Teal,KURTA SET,
8419,SET293-KR-NP-L,SET293,4,L,Blue,KURTA SET,
8420,SET293-KR-NP-M,SET293,6,M,Blue,KURTA SET,
8421,SET293-KR-NP-S,SET293,2,S,Blue,KURTA SET,
8422,SET293-KR-NP-XL,SET293,4,XL,Blue,KURTA SET,
8423,SET293-KR-NP-XS,SET293,5,XS,Blue,KURTA SET,
8424,SET293-KR-NP-XXL,SET293,7,XXL,Blue,KURTA SET,
8425,SET293-KR-NP-XXXL,SET293,7,XXXL,Blue,KURTA SET,
8426,SET295-KR-NP-L,SET295,4,L,Black,KURTA SET,
8427,SET295-KR-NP-M,SET295,2,M,Black,KURTA SET,
8428,SET295-KR-NP-S,SET295,4,S,Black,KURTA SET,
8429,SET295-KR-NP-XL,SET295,2,XL,Black,KURTA SET,
8430,SET295-KR-NP-XS,SET295,4,XS,Black,KURTA SET,
8431,SET295-KR-NP-XXL,SET295,2,XXL,Black,KURTA SET,
8432,SET295-KR-NP-XXXL,SET295,4,XXXL,Black,KURTA SET,
8433,SET297-KR-NP-L,SET297,0,L,Yellow,KURTA SET,
8434,SET297-KR-NP-M,SET297,0,M,Yellow,KURTA SET,
8435,SET297-KR-NP-S,SET297,0,S,Yellow,KURTA SET,
8436,SET297-KR-NP-XL,SET297,0,XL,Yellow,KURTA SET,
8437,SET297-KR-NP-XS,SET297,2,XS,Yellow,KURTA SET,
8438,SET297-KR-NP-XXL,SET297,3,XXL,Yellow,KURTA SET,
8439,SET297-KR-NP-XXXL,SET297,17,XXXL,Yellow,KURTA SET,
8440,SET299-KR-PP-L,SET299,49,L,Blue,SET,
8441,SET299-KR-PP-M,SET299,46,M,Blue,SET,
8442,SET299-KR-PP-S,SET299,45,S,Blue,SET,
8443,SET299-KR-PP-XL,SET299,55,XL,Blue,SET,
8444,SET299-KR-PP-XS,SET299,47,XS,Blue,SET,
8445,SET299-KR-PP-XXL,SET299,54,XXL,Blue,SET,
8446,SET299-KR-PP-XXXL,SET299,43,XXXL,Blue,SET,
8447,SET300-KR-NP-L,SET300,16,L,CORAL,SET,
8448,SET300-KR-NP-M,SET300,31,M,CORAL,SET,
8449,SET300-KR-NP-S,SET300,33,S,CORAL,SET,
8450,SET300-KR-NP-XL,SET300,34,XL,CORAL,SET,
8451,SET300-KR-NP-XS,SET300,18,XS,CORAL,SET,
8452,SET300-KR-NP-XXL,SET300,24,XXL,CORAL,SET,
8453,SET300-KR-NP-XXXL,SET300,7,XXXL,CORAL,SET,
8454,SET301-KR-PP-L,SET301,53,L,Magenta,SET,
8455,SET301-KR-PP-M,SET301,57,M,Magenta,SET,
8456,SET301-KR-PP-S,SET301,66,S,Magenta,SET,
8457,SET301-KR-PP-XL,SET301,62,XL,Magenta,SET,
8458,SET301-KR-PP-XS,SET301,55,XS,Magenta,SET,
8459,SET301-KR-PP-XXL,SET301,53,XXL,Magenta,SET,
8460,SET301-KR-PP-XXXL,SET301,56,XXXL,Magenta,SET,
8461,SET302-KR-PP-L,SET302,2,L,Sky Blue,SET,
8462,SET302-KR-PP-M,SET302,12,M,Sky Blue,SET,
8463,SET302-KR-PP-S,SET302,19,S,Sky Blue,SET,
8464,SET302-KR-PP-XL,SET302,5,XL,Sky Blue,SET,
8465,SET302-KR-PP-XS,SET302,21,XS,Sky Blue,SET,
8466,SET302-KR-PP-XXL,SET302,17,XXL,Sky Blue,SET,
8467,SET302-KR-PP-XXXL,SET302,9,XXXL,Sky Blue,SET,
8468,SET303-KR-NP-L,SET303,37,L,Teal,KURTA SET,
8469,SET303-KR-NP-M,SET303,41,M,Teal,KURTA SET,
8470,SET303-KR-NP-S,SET303,5,S,Teal,KURTA SET,
8471,SET303-KR-NP-XL,SET303,32,XL,Teal,KURTA SET,
8472,SET303-KR-NP-XS,SET303,47,XS,Teal,KURTA SET,
8473,SET303-KR-NP-XXL,SET303,24,XXL,Teal,KURTA SET,
8474,SET303-KR-NP-XXXL,SET303,8,XXXL,Teal,KURTA SET,
8475,SET304-KR-DPT-L,SET304,22,L,Grey,KURTA SET,
8476,SET304-KR-DPT-M,SET304,154,M,Grey,KURTA SET,
8477,SET304-KR-DPT-S,SET304,74,S,Grey,KURTA SET,
8478,SET304-KR-DPT-XL,SET304,59,XL,Grey,KURTA SET,
8479,SET304-KR-DPT-XS,SET304,180,XS,Grey,KURTA SET,
8480,SET304-KR-DPT-XXL,SET304,14,XXL,Grey,KURTA SET,
8481,SET304-KR-DPT-XXXL,SET304,34,XXXL,Grey,KURTA SET,
8482,SET305-KR-DPT-L,SET305,22,L,Peach,KURTA SET,
8483,SET305-KR-DPT-M,SET305,55,M,Peach,KURTA SET,
8484,SET305-KR-DPT-S,SET305,98,S,Peach,KURTA SET,
8485,SET305-KR-DPT-XL,SET305,37,XL,Peach,KURTA SET,
8486,SET305-KR-DPT-XS,SET305,39,XS,Peach,KURTA SET,
8487,SET305-KR-DPT-XXL,SET305,18,XXL,Peach,KURTA SET,
8488,SET305-KR-DPT-XXXL,SET305,7,XXXL,Peach,KURTA SET,
8489,SET306-KR-PP-L,SET306,93,L,Green,KURTA SET,
8490,SET306-KR-PP-M,SET306,75,M,Green,KURTA SET,
8491,SET306-KR-PP-S,SET306,67,S,Green,KURTA SET,
8492,SET306-KR-PP-XL,SET306,77,XL,Green,KURTA SET,
8493,SET306-KR-PP-XS,SET306,61,XS,Green,KURTA SET,
8494,SET306-KR-PP-XXL,SET306,45,XXL,Green,KURTA SET,
8495,SET306-KR-PP-XXXL,SET306,23,XXXL,Green,KURTA SET,
8496,SET307-KR-DPT-L,SET307,34,L,Grey,KURTA SET,
8497,SET307-KR-DPT-M,SET307,46,M,Grey,KURTA SET,
8498,SET307-KR-DPT-S,SET307,53,S,Grey,KURTA SET,
8499,SET307-KR-DPT-XL,SET307,29,XL,Grey,KURTA SET,
8500,SET307-KR-DPT-XS,SET307,37,XS,Grey,KURTA SET,
8501,SET307-KR-DPT-XXL,SET307,15,XXL,Grey,KURTA SET,
8502,SET307-KR-DPT-XXXL,SET307,29,XXXL,Grey,KURTA SET,
8503,SET308-KR-PP-L,SET308,48,L,Grey,KURTA SET,
8504,SET308-KR-PP-M,SET308,90,M,Grey,KURTA SET,
8505,SET308-KR-PP-S,SET308,58,S,Grey,KURTA SET,
8506,SET308-KR-PP-XL,SET308,43,XL,Grey,KURTA SET,
8507,SET308-KR-PP-XS,SET308,29,XS,Grey,KURTA SET,
8508,SET308-KR-PP-XXL,SET308,29,XXL,Grey,KURTA SET,
8509,SET308-KR-PP-XXXL,SET308,27,XXXL,Grey,KURTA SET,
8510,SET310-KR-NP-L,SET310,6,L,Green,SET,
8511,SET310-KR-NP-M,SET310,15,M,Green,SET,
8512,SET310-KR-NP-S,SET310,27,S,Green,SET,
8513,SET310-KR-NP-XL,SET310,3,XL,Green,SET,
8514,SET310-KR-NP-XS,SET310,34,XS,Green,SET,
8515,SET310-KR-NP-XXL,SET310,13,XXL,Green,SET,
8516,SET310-KR-NP-XXXL,SET310,15,XXXL,Green,SET,
8517,SET311-KR-NP-L,SET311,53,L,Yellow,SET,
8518,SET311-KR-NP-M,SET311,56,M,Yellow,SET,
8519,SET311-KR-NP-S,SET311,56,S,Yellow,SET,
8520,SET311-KR-NP-XL,SET311,60,XL,Yellow,SET,
8521,SET311-KR-NP-XS,SET311,61,XS,Yellow,SET,
8522,SET311-KR-NP-XXL,SET311,64,XXL,Yellow,SET,
8523,SET311-KR-NP-XXXL,SET311,61,XXXL,Yellow,SET,
8524,SET313-KR-NP-L,SET313,33,L,White,SET,
8525,SET313-KR-NP-M,SET313,3,M,White,SET,
8526,SET313-KR-NP-S,SET313,14,S,White,SET,
8527,SET313-KR-NP-XL,SET313,22,XL,White,SET,
8528,SET313-KR-NP-XS,SET313,7,XS,White,SET,
8529,SET313-KR-NP-XXL,SET313,44,XXL,White,SET,
8530,SET313-KR-NP-XXXL,SET313,34,XXXL,White,SET,
8531,SET315-KR-PP-L,SET315,62,L,White,KURTA SET,
8532,SET315-KR-PP-M,SET315,49,M,White,KURTA SET,
8533,SET315-KR-PP-S,SET315,63,S,White,KURTA SET,
8534,SET315-KR-PP-XL,SET315,55,XL,White,KURTA SET,
8535,SET315-KR-PP-XS,SET315,32,XS,White,KURTA SET,
8536,SET315-KR-PP-XXL,SET315,58,XXL,White,KURTA SET,
8537,SET315-KR-PP-XXXL,SET315,38,XXXL,White,KURTA SET,
8538,SET316-KR-DPT-L,SET316,93,L,Navy Blue,KURTA SET,
8539,SET316-KR-DPT-M,SET316,52,M,Navy Blue,KURTA SET,
8540,SET316-KR-DPT-S,SET316,63,S,Navy Blue,KURTA SET,
8541,SET316-KR-DPT-XL,SET316,42,XL,Navy Blue,KURTA SET,
8542,SET316-KR-DPT-XS,SET316,76,XS,Navy Blue,KURTA SET,
8543,SET316-KR-DPT-XXL,SET316,52,XXL,Navy Blue,KURTA SET,
8544,SET316-KR-DPT-XXXL,SET316,9,XXXL,Navy Blue,KURTA SET,
8545,SET317-KR-PP-L,SET317,6,L,Olive Green,KURTA SET,
8546,SET317-KR-PP-M,SET317,5,M,Olive Green,KURTA SET,
8547,SET317-KR-PP-S,SET317,9,S,Olive Green,KURTA SET,
8548,SET317-KR-PP-XL,SET317,18,XL,Olive Green,KURTA SET,
8549,SET317-KR-PP-XS,SET317,20,XS,Olive Green,KURTA SET,
8550,SET317-KR-PP-XXL,SET317,32,XXL,Olive Green,KURTA SET,
8551,SET317-KR-PP-XXXL,SET317,7,XXXL,Olive Green,KURTA SET,
8552,SET318-KR-SHA-L,SET318,19,L,Orange,KURTA SET,
8553,SET318-KR-SHA-M,SET318,3,M,Orange,KURTA SET,
8554,SET318-KR-SHA-S,SET318,4,S,Orange,KURTA SET,
8555,SET318-KR-SHA-XL,SET318,30,XL,Orange,KURTA SET,
8556,SET318-KR-SHA-XS,SET318,3,XS,Orange,KURTA SET,
8557,SET318-KR-SHA-XXL,SET318,55,XXL,Orange,KURTA SET,
8558,SET318-KR-SHA-XXXL,SET318,38,XXXL,Orange,KURTA SET,
8559,SET319-KR-NP-L,SET319,9,L,Pink,KURTA SET,
8560,SET319-KR-NP-M,SET319,5,M,Pink,KURTA SET,
8561,SET319-KR-NP-S,SET319,10,S,Pink,KURTA SET,
8562,SET319-KR-NP-XL,SET319,8,XL,Pink,KURTA SET,
8563,SET319-KR-NP-XS,SET319,6,XS,Pink,KURTA SET,
8564,SET319-KR-NP-XXL,SET319,6,XXL,Pink,KURTA SET,
8565,SET319-KR-NP-XXXL,SET319,10,XXXL,Pink,KURTA SET,
8566,SET320-KR-NP-L,SET320,32,L,Green,SET,
8567,SET320-KR-NP-M,SET320,66,M,Green,SET,
8568,SET320-KR-NP-S,SET320,42,S,Green,SET,
8569,SET320-KR-NP-XL,SET320,27,XL,Green,SET,
8570,SET320-KR-NP-XS,SET320,24,XS,Green,SET,
8571,SET320-KR-NP-XXL,SET320,40,XXL,Green,SET,
8572,SET320-KR-NP-XXXL,SET320,1,XXXL,Green,SET,
8573,SET321-KR-DPT-L,SET321,76,L,Mustard,KURTA SET,
8574,SET321-KR-DPT-M,SET321,58,M,Mustard,KURTA SET,
8575,SET321-KR-DPT-S,SET321,47,S,Mustard,KURTA SET,
8576,SET321-KR-DPT-XL,SET321,35,XL,Mustard,KURTA SET,
8577,SET321-KR-DPT-XS,SET321,16,XS,Mustard,KURTA SET,
8578,SET321-KR-DPT-XXL,SET321,54,XXL,Mustard,KURTA SET,
8579,SET321-KR-DPT-XXXL,SET321,27,XXXL,Mustard,KURTA SET,
8580,SET322-KR-SHA-L,SET322,3,L,Maroon,SET,
8581,SET322-KR-SHA-M,SET322,4,M,Maroon,SET,
8582,SET322-KR-SHA-S,SET322,2,S,Maroon,SET,
8583,SET322-KR-SHA-XL,SET322,15,XL,Maroon,SET,
8584,SET322-KR-SHA-XS,SET322,5,XS,Maroon,SET,
8585,SET322-KR-SHA-XXL,SET322,22,XXL,Maroon,SET,
8586,SET322-KR-SHA-XXXL,SET322,11,XXXL,Maroon,SET,
8587,SET323-KR-NP-L,SET323,27,L,White,KURTA SET,
8588,SET323-KR-NP-M,SET323,15,M,White,KURTA SET,
8589,SET323-KR-NP-S,SET323,9,S,White,KURTA SET,
8590,SET323-KR-NP-XL,SET323,7,XL,White,KURTA SET,
8591,SET323-KR-NP-XS,SET323,10,XS,White,KURTA SET,
8592,SET323-KR-NP-XXL,SET323,8,XXL,White,KURTA SET,
8593,SET323-KR-NP-XXXL,SET323,14,XXXL,White,KURTA SET,
8594,SET324-KR-NP-L,SET324,6,L,Peach,KURTA SET,
8595,SET324-KR-NP-M,SET324,8,M,Peach,KURTA SET,
8596,SET324-KR-NP-S,SET324,10,S,Peach,KURTA SET,
8597,SET324-KR-NP-XL,SET324,11,XL,Peach,KURTA SET,
8598,SET324-KR-NP-XS,SET324,16,XS,Peach,KURTA SET,
8599,SET324-KR-NP-XXL,SET324,5,XXL,Peach,KURTA SET,
