ProductKey,SKU Code,Design No.,Size,Color,BrandCode,CategoryName
8369,SET291-KR-PP-XL,SET291,XL,Teal,KURTA SET,
8370,SET291-KR-PP-XS,SET291,XS,Teal,KURTA SET,
8371,SET291-KR-PP-XXL,SET291,XXL,Teal,KURTA SET,
8372,SET291-KR-PP-XXXL,SET291,XXXL,Teal,KURTA SET,
8373,SET293-KR-NP-L,SET293,L,Blue,KURTA SET,
8374,SET293-KR-NP-M,SET293,M,Blue,KURTA SET,
8375,SET293-KR-NP-S,SET293,S,Blue,KURTA SET,
8376,SET293-KR-NP-XL,SET293,XL,Blue,KURTA SET,
8377,SET293-KR-NP-XS,SET293,XS,Blue,KURTA SET,
8378,SET293-KR-NP-XXL,SET293,XXL,Blue,KURTA SET,
8379,SET293-KR-NP-XXXL,SET293,XXXL,Blue,KURTA SET,
8380,SET295-KR-NP-L,SET295,L,Black,KURTA SET,
8381,SET295-KR-NP-M,SET295,M,Black,KURTA SET,
8382,SET295-KR-NP-S,SET295,S,Black,KURTA SET,
8383,SET295-KR-NP-XL,SET295,XL,Black,KURTA SET,
8384,SET295-KR-NP-XS,SET295,XS,Black,KURTA SET,
8385,SET295-KR-NP-XXL,SET295,XXL,Black,KURTA SET,
8386,SET295-KR-NP-XXXL,SET295,XXXL,Black,KURTA SET,
8387,SET297-KR-NP-L,SET297,L,Yellow,KURTA SET,
8388,SET297-KR-NP-M,SET297,M,Yellow,KURTA SET,
8389,SET297-KR-NP-S,SET297,S,Yellow,KURTA SET,
8390,SET297-KR-NP-XL,SET297,XL,Yellow,KURTA SET,
8391,SET297-KR-NP-XS,SET297,XS,Yellow,KURTA SET,
8392,SET297-KR-NP-XXL,SET297,XXL,Yellow,KURTA SET,
8393,SET297-KR-NP-XXXL,SET297,XXXL,Yellow,KURTA SET,
8394,SET299-KR-PP-L,SET299,L,Blue,SET,
8395,SET299-KR-PP-M,SET299,M,Blue,SET,
8396,SET299-KR-PP-S,SET299,S,Blue,SET,
8397,SET299-KR-PP-XL,SET299,XL,Blue,SET,
8398,SET299-KR-PP-XS,SET299,XS,Blue,SET,
8399,SET299-KR-PP-XXL,SET299,XXL,Blue,SET,
8400,SET299-KR-PP-XXXL,SET299,XXXL,Blue,SET,
8401,SET300-KR-NP-L,SET300,L,CORAL,SET,
8402,SET300-KR-NP-M,SET300,M,CORAL,SET,
8403,SET300-KR-NP-S,SET300,S,CORAL,SET,
8404,SET300-KR-NP-XL,SET300,XL,CORAL,SET,
8405,SET300-KR-NP-XS,SET300,XS,CORAL,SET,
8406,SET300-KR-NP-XXL,SET300,XXL,CORAL,SET,
8407,SET300-KR-NP-XXXL,SET300,XXXL,CORAL,SET,
8408,SET301-KR-PP-L,SET301,L,Magenta,SET,
8409,SET301-KR-PP-M,SET301,M,Magenta,SET,
8410,SET301-KR-PP-S,SET301,S,Magenta,SET,
8411,SET301-KR-PP-XL,SET301,XL,Magenta,SET,
8412,SET301-KR-PP-XS,SET301,XS,Magenta,SET,
8413,SET301-KR-PP-XXL,SET301,XXL,Magenta,SET,
8414,SET301-KR-PP-XXXL,SET301,XXXL,Magenta,SET,
8415,SET302-KR-PP-L,SET302,L,Sky Blue,SET,
8416,SET302-KR-PP-M,SET302,M,Sky Blue,SET,
8417,SET302-KR-PP-S,SET302,S,Sky Blue,SET,
8418,SET302-KR-PP-XL,SET302,XL,Sky Blue,SET,
8419,SET302-KR-PP-XS,SET302,XS,Sky Blue,SET,
8420,SET302-KR-PP-XXL,SET302,XXL,Sky Blue,SET,
8421,SET302-KR-PP-XXXL,SET302,XXXL,Sky Blue,SET,
8422,SET303-KR-NP-L,SET303,L,Teal,KURTA SET,
8423,SET303-KR-NP-M,SET303,M,Teal,KURTA SET,
8424,SET303-KR-NP-S,SET303,S,Teal,KURTA SET,
8425,SET303-KR-NP-XL,SET303,XL,Teal,KURTA SET,
8426,SET303-KR-NP-XS,SET303,XS,Teal,KURTA SET,
8427,SET303-KR-NP-XXL,SET303,XXL,Teal,KURTA SET,
8428,SET303-KR-NP-XXXL,SET303,XXXL,Teal,KURTA SET,
8429,SET304-KR-DPT-L,SET304,L,Grey,KURTA SET,
8430,SET304-KR-DPT-M,SET304,M,Grey,KURTA SET,
8431,SET304-KR-DPT-S,SET304,S,Grey,KURTA SET,
8432,SET304-KR-DPT-XL,SET304,XL,Grey,KURTA SET,
8433,SET304-KR-DPT-XS,SET304,XS,Grey,KURTA SET,
8434,SET304-KR-DPT-XXL,SET304,XXL,Grey,KURTA SET,
8435,SET304-KR-DPT-XXXL,SET304,XXXL,Grey,KURTA SET,
8436,SET305-KR-DPT-L,SET305,L,Peach,KURTA SET,
8437,SET305-KR-DPT-M,SET305,M,Peach,KURTA SET,
8438,SET305-KR-DPT-S,SET305,S,Peach,KURTA SET,
8439,SET305-KR-DPT-XL,SET305,XL,Peach,KURTA SET,
8440,SET305-KR-DPT-XS,SET305,XS,Peach,KURTA SET,
8441,SET305-KR-DPT-XXL,SET305,XXL,Peach,KURTA SET,
8442,SET305-KR-DPT-XXXL,SET305,XXXL,Peach,KURTA SET,
8443,SET306-KR-PP-L,SET306,L,Green,KURTA SET,
8444,SET306-KR-PP-M,SET306,M,Green,KURTA SET,
8445,SET306-KR-PP-S,SET306,S,Green,KURTA SET,
8446,SET306-KR-PP-XL,SET306,XL,Green,KURTA SET,
8447,SET306-KR-PP-XS,SET306,XS,Green,KURTA SET,
8448,SET306-KR-PP-XXL,SET306,XXL,Green,KURTA SET,
8449,SET306-KR-PP-XXXL,SET306,XXXL,Green,KURTA SET,
8450,SET307-KR-DPT-L,SET307,L,Grey,KURTA SET,
8451,SET307-KR-DPT-M,SET307,M,Grey,KURTA SET,
8452,SET307-KR-DPT-S,SET307,S,Grey,KURTA SET,
8453,SET307-KR-DPT-XL,SET307,XL,Grey,KURTA SET,
8454,SET307-KR-DPT-XS,SET307,XS,Grey,KURTA SET,
8455,SET307-KR-DPT-XXL,SET307,XXL,Grey,KURTA SET,
8456,SET307-KR-DPT-XXXL,SET307,XXXL,Grey,KURTA SET,
8457,SET308-KR-PP-L,SET308,L,Grey,KURTA SET,
8458,SET308-KR-PP-M,SET308,M,Grey,KURTA SET,
8459,SET308-KR-PP-S,SET308,S,Grey,KURTA SET,
8460,SET308-KR-PP-XL,SET308,XL,Grey,KURTA SET,
8461,SET308-KR-PP-XS,SET308,XS,Grey,KURTA SET,
8462,SET308-KR-PP-XXL,SET308,XXL,Grey,KURTA SET,
8463,SET308-KR-PP-XXXL,SET308,XXXL,Grey,KURTA SET,
8464,SET310-KR-NP-L,SET310,L,Green,SET,
8465,SET310-KR-NP-M,SET310,M,Green,SET,
8466,SET310-KR-NP-S,SET310,S,Green,SET,
8467,SET310-KR-NP-XL,SET310,XL,Green,SET,
8468,SET310-KR-NP-XS,SET310,XS,Green,SET,
8469,SET310-KR-NP-XXL,SET310,XXL,Green,SET,
8470,SET310-KR-NP-XXXL,SET310,XXXL,Green,SET,
8471,SET311-KR-NP-L,SET311,L,Yellow,SET,
8472,SET311-KR-NP-M,SET311,M,Yellow,SET,
8473,SET311-KR-NP-S,SET311,S,Yellow,SET,
8474,SET311-KR-NP-XL,SET311,XL,Yellow,SET,
8475,SET311-KR-NP-XS,SET311,XS,Yellow,SET,
8476,SET311-KR-NP-XXL,SET311,XXL,Yellow,SET,
8477,SET311-KR-NP-XXXL,SET311,XXXL,Yellow,SET,
8478,SET313-KR-NP-L,SET313,L,White,SET,
8479,SET313-KR-NP-M,SET313,M,White,SET,
8480,SET313-KR-NP-S,SET313,S,White,SET,
8481,SET313-KR-NP-XL,SET313,XL,White,SET,
8482,SET313-KR-NP-XS,SET313,XS,White,SET,
8483,SET313-KR-NP-XXL,SET313,XXL,White,SET,
8484,SET313-KR-NP-XXXL,SET313,XXXL,White,SET,
8485,SET315-KR-PP-L,SET315,L,White,KURTA SET,
8486,SET315-KR-PP-M,SET315,M,White,KURTA SET,
8487,SET315-KR-PP-S,SET315,S,White,KURTA SET,
8488,SET315-KR-PP-XL,SET315,XL,White,KURTA SET,
8489,SET315-KR-PP-XS,SET315,XS,White,KURTA SET,
8490,SET315-KR-PP-XXL,SET315,XXL,White,KURTA SET,
8491,SET315-KR-PP-XXXL,SET315,XXXL,White,KURTA SET,
8492,SET316-KR-DPT-L,SET316,L,Navy Blue,KURTA SET,
8493,SET316-KR-DPT-M,SET316,M,Navy Blue,KURTA SET,
8494,SET316-KR-DPT-S,SET316,S,Navy Blue,KURTA SET,
8495,SET316-KR-DPT-XL,SET316,XL,Navy Blue,KURTA SET,
8496,SET316-KR-DPT-XS,SET316,XS,Navy Blue,KURTA SET,
8497,SET316-KR-DPT-XXL,SET316,XXL,Navy Blue,KURTA SET,
8498,SET316-KR-DPT-XXXL,SET316,XXXL,Navy Blue,KURTA SET,
8499,SET317-KR-PP-L,SET317,L,Olive Green,KURTA SET,
8500,SET317-KR-PP-M,SET317,M,Olive Green,KURTA SET,
8501,SET317-KR-PP-S,SET317,S,Olive Green,KURTA SET,
8502,SET317-KR-PP-XL,SET317,XL,Olive Green,KURTA SET,
8503,SET317-KR-PP-XS,SET317,XS,Olive Green,KURTA SET,
8504,SET317-KR-PP-XXL,SET317,XXL,Olive Green,KURTA SET,
8505,SET317-KR-PP-XXXL,SET317,XXXL,Olive Green,KURTA SET,
8506,SET318-KR-SHA-L,SET318,L,Orange,KURTA SET,
8507,SET318-KR-SHA-M,SET318,M,Orange,KURTA SET,
8508,SET318-KR-SHA-S,SET318,S,Orange,KURTA SET,
8509,SET318-KR-SHA-XL,SET318,XL,Orange,KURTA SET,
8510,SET318-KR-SHA-XS,SET318,XS,Orange,KURTA SET,
8511,SET318-KR-SHA-XXL,SET318,XXL,Orange,KURTA SET,
8512,SET318-KR-SHA-XXXL,SET318,XXXL,Orange,KURTA SET,
8513,SET319-KR-NP-L,SET319,L,Pink,KURTA SET,
8514,SET319-KR-NP-M,SET319,M,Pink,KURTA SET,
8515,SET319-KR-NP-S,SET319,S,Pink,KURTA SET,
8516,SET319-KR-NP-XL,SET319,XL,Pink,KURTA SET,
8517,SET319-KR-NP-XS,SET319,XS,Pink,KURTA SET,
8518,SET319-KR-NP-XXL,SET319,XXL,Pink,KURTA SET,
8519,SET319-KR-NP-XXXL,SET319,XXXL,Pink,KURTA SET,
8520,SET320-KR-NP-L,SET320,L,Green,SET,
8521,SET320-KR-NP-M,SET320,M,Green,SET,
8522,SET320-KR-NP-S,SET320,S,Green,SET,
8523,SET320-KR-NP-XL,SET320,XL,Green,SET,
8524,SET320-KR-NP-XS,SET320,XS,Green,SET,
8525,SET320-KR-NP-XXL,SET320,XXL,Green,SET,
8526,SET320-KR-NP-XXXL,SET320,XXXL,Green,SET,
8527,SET321-KR-DPT-L,SET321,L,Mustard,KURTA SET,
8528,SET321-KR-DPT-M,SET321,M,Mustard,KURTA SET,
8529,SET321-KR-DPT-S,SET321,S,Mustard,KURTA SET,
8530,SET321-KR-DPT-XL,SET321,XL,Mustard,KURTA SET,
8531,SET321-KR-DPT-XS,SET321,XS,Mustard,KURTA SET,
8532,SET321-KR-DPT-XXL,SET321,XXL,Mustard,KURTA SET,
8533,SET321-KR-DPT-XXXL,SET321,XXXL,Mustard,KURTA SET,
8534,SET322-KR-SHA-L,SET322,L,Maroon,SET,
8535,SET322-KR-SHA-M,SET322,M,Maroon,SET,
8536,SET322-KR-SHA-S,SET322,S,Maroon,SET,
8537,SET322-KR-SHA-XL,SET322,XL,Maroon,SET,
8538,SET322-KR-SHA-XS,SET322,XS,Maroon,SET,
8539,SET322-KR-SHA-XXL,SET322,XXL,Maroon,SET,
8540,SET322-KR-SHA-XXXL,SET322,XXXL,Maroon,SET,
8541,SET323-KR-NP-L,SET323,L,White,KURTA SET,
8542,SET323-KR-NP-M,SET323,M,White,KURTA SET,
8543,SET323-KR-NP-S,SET323,S,White,KURTA SET,
8544,SET323-KR-NP-XL,SET323,XL,White,KURTA SET,
8545,SET323-KR-NP-XS,SET323,XS,White,KURTA SET,
8546,SET323-KR-NP-XXL,SET323,XXL,White,KURTA SET,
8547,SET323-KR-NP-XXXL,SET323,XXXL,White,KURTA SET,
8548,SET324-KR-NP-L,SET324,L,Peach,KURTA SET,
8549,SET324-KR-NP-M,SET324,M,Peach,KURTA SET,
8550,SET324-KR-NP-S,SET324,S,Peach,KURTA SET,
8551,SET324-KR-NP-XL,SET324,XL,Peach,KURTA SET,
8552,SET324-KR-NP-XS,SET324,XS,Peach,KURTA SET,
8553,SET324-KR-NP-XXL,SET324,XXL,Peach,KURTA SET,
8554,SET324-KR-NP-XXXL,SET324,XXXL,Peach,KURTA SET,
8555,SET325-KR-NP-L,SET325,L,Black,KURTA SET,
8556,SET325-KR-NP-M,SET325,M,Black,KURTA SET,
8557,SET325-KR-NP-S,SET325,S,Black,KURTA SET,
8558,SET325-KR-NP-XL,SET325,XL,Black,KURTA SET,
8559,SET325-KR-NP-XS,SET325,XS,Black,KURTA SET,
8560,SET325-KR-NP-XXL,SET325,XXL,Black,KURTA SET,
8561,SET325-KR-NP-XXXL,SET325,XXXL,Black,KURTA SET,
8562,SET326-KR-PP-L,SET326,L,Beige,KURTA SET,
8563,SET326-KR-PP-M,SET326,M,Beige,KURTA SET,
8564,SET326-KR-PP-S,SET326,S,Beige,KURTA SET,
8565,SET326-KR-PP-XL,SET326,XL,Beige,KURTA SET,
8566,SET326-KR-PP-XS,SET326,XS,Beige,KURTA SET,
8567,SET326-KR-PP-XXL,SET326,XXL,Beige,KURTA SET,
8568,SET326-KR-PP-XXXL,SET326,XXXL,Beige,KURTA SET,
8569,SET327-KR-DPT-L,SET327,L,Black,SET,
8570,SET327-KR-DPT-M,SET327,M,Black,SET,
8571,SET327-KR-DPT-S,SET327,S,Black,SET,
8572,SET327-KR-DPT-XL,SET327,XL,Black,SET,
8573,SET327-KR-DPT-XS,SET327,XS,Black,SET,
8574,SET327-KR-DPT-XXL,SET327,XXL,Black,SET,
8575,SET327-KR-DPT-XXXL,SET327,XXXL,Black,SET,
8576,SET328-KR-NP-L,SET328,L,Black,KURTA SET,
8577,SET328-KR-NP-M,SET328,M,Black,KURTA SET,
8578,SET328-KR-NP-S,SET328,S,Black,KURTA SET,
8579,SET328-KR-NP-XL,SET328,XL,Black,KURTA SET,
8580,SET328-KR-NP-XS,SET328,XS,Black,KURTA SET,
8581,SET328-KR-NP-XXL,SET328,XXL,Black,KURTA SET,
8582,SET328-KR-NP-XXXL,SET328,XXXL,Black,KURTA SET,
8583,SET329-KR-NP-L,SET329,L,Peach,KURTA SET,
8584,SET329-KR-NP-M,SET329,M,Peach,KURTA SET,
8585,SET329-KR-NP-S,SET329,S,Peach,KURTA SET,
8586,SET329-KR-NP-XL,SET329,XL,Peach,KURTA SET,
8587,SET329-KR-NP-XS,SET329,XS,Peach,KURTA SET,
8588,SET329-KR-NP-XXL,SET329,XXL,Peach,KURTA SET,
8589,SET329-KR-NP-XXXL,SET329,XXXL,Peach,KURTA SET,
8590,SET330-KR-PP-L,SET330,L,Green,KURTA SET,
8591,SET330-KR-PP-M,SET330,M,Green,KURTA SET,
8592,SET330-KR-PP-S,SET330,S,Green,KURTA SET,
8593,SET330-KR-PP-XL,SET330,XL,Green,KURTA SET,
8594,SET330-KR-PP-XS,SET330,XS,Green,KURTA SET,
8595,SET330-KR-PP-XXL,SET330,XXL,Green,KURTA SET,
8596,SET330-KR-PP-XXXL,SET330,XXXL,Green,KURTA SET,
8597,SET331-KR-NP-L,SET331,L,Green,KURTA SET,
8598,SET331-KR-NP-M,SET331,M,Green,KURTA SET,
8599,SET331-KR-NP-S,SET331,S,Green,KURTA SET,
8600,SET331-KR-NP-XL,SET331,XL,Green,KURTA SET,
8601,SET331-KR-NP-XS,SET331,XS,Green,KURTA SET,
8602,SET331-KR-NP-XXL,SET331,XXL,Green,KURTA SET,
8603,SET331-KR-NP-XXXL,SET331,XXXL,Green,KURTA SET,
8604,SET332-KR-PP-L,SET332,L,Black,SET,
8605,SET332-KR-PP-M,SET332,M,Black,SET,
8606,SET332-KR-PP-S,SET332,S,Black,SET,
8607,SET332-KR-PP-XL,SET332,XL,Black,SET,
8608,SET332-KR-PP-XS,SET332,XS,Black,SET,
8609,SET332-KR-PP-XXL,SET332,XXL,Black,SET,
8610,SET332-KR-PP-XXXL,SET332,XXXL,Black,SET,
8611,SET333-KR-DPT-L,SET333,L,Teal,KURTA SET,
8612,SET333-KR-DPT-M,SET333,M,Teal,KURTA SET,
8613,SET333-KR-DPT-S,SET333,S,Teal,KURTA SET,
8614,SET333-KR-DPT-XL,SET333,XL,Teal,KURTA SET,
8615,SET333-KR-DPT-XS,SET333,XS,Teal,KURTA SET,
8616,SET333-KR-DPT-XXL,SET333,XXL,Teal,KURTA SET,
8617,SET333-KR-DPT-XXXL,SET333,XXXL,Teal,KURTA SET,
8618,SET334-KR-NP-L,SET334,L,Grey,SET,
8619,SET334-KR-NP-M,SET334,M,Grey,SET,
8620,SET334-KR-NP-S,SET334,S,Grey,SET,
8621,SET334-KR-NP-XL,SET334,XL,Grey,SET,
8622,SET334-KR-NP-XS,SET334,XS,Grey,SET,
8623,SET334-KR-NP-XXL,SET334,XXL,Grey,SET,
8624,SET334-KR-NP-XXXL,SET334,XXXL,Grey,SET,
8625,SET335-KR-NP-L,SET335,L,Black,SET,
8626,SET335-KR-NP-M,SET335,M,Black,SET,
8627,SET335-KR-NP-S,SET335,S,Black,SET,
8628,SET335-KR-NP-XL,SET335,XL,Black,SET,
8629,SET335-KR-NP-XS,SET335,XS,Black,SET,
8630,SET335-KR-NP-XXL,SET335,XXL,Black,SET,
8631,SET335-KR-NP-XXXL,SET335,XXXL,Black,SET,
8632,SET336-KR-NP-L,SET336,L,Maroon,SET,
8633,SET336-KR-NP-M,SET336,M,Maroon,SET,
8634,SET336-KR-NP-S,SET336,S,Maroon,SET,
8635,SET336-KR-NP-XL,SET336,XL,Maroon,SET,
8636,SET336-KR-NP-XS,SET336,XS,Maroon,SET,
8637,SET336-KR-NP-XXL,SET336,XXL,Maroon,SET,
8638,SET337-KR-NP-L,SET337,L,Maroon,KURTA SET,
8639,SET337-KR-NP-M,SET337,M,Maroon,KURTA SET,
8640,SET337-KR-NP-S,SET337,S,Maroon,KURTA SET,
8641,SET337-KR-NP-XL,SET337,XL,Maroon,KURTA SET,
8642,SET337-KR-NP-XS,SET337,XS,Maroon,KURTA SET,
8643,SET337-KR-NP-XXL,SET337,XXL,Maroon,KURTA SET,
8644,SET338-KR-NP-L,SET338,L,Maroon,KURTA SET,
8645,SET338-KR-NP-M,SET338,M,Maroon,KURTA SET,
8646,SET338-KR-NP-S,SET338,S,Maroon,KURTA SET,
8647,SET338-KR-NP-XL,SET338,XL,Maroon,KURTA SET,
8648,SET338-KR-NP-XS,SET338,XS,Maroon,KURTA SET,
8649,SET338-KR-NP-XXL,SET338,XXL,Maroon,KURTA SET,
8650,SET339-KR-NP-L,SET339,L,Maroon,SET,
8651,SET339-KR-NP-M,SET339,M,Maroon,SET,
8652,SET339-KR-NP-S,SET339,S,Maroon,SET,
8653,SET339-KR-NP-XL,SET339,XL,Maroon,SET,
8654,SET339-KR-NP-XS,SET339,XS,Maroon,SET,
8655,SET339-KR-NP-XXL,SET339,XXL,Maroon,SET,
8656,SET339-KR-NP-XXXL,SET339,XXXL,Maroon,SET,
8657,SET340-KR-NP-L,SET340,L,Maroon,SET,
8658,SET340-KR-NP-M,SET340,M,Maroon,SET,
8659,SET340-KR-NP-S,SET340,S,Maroon,SET,
8660,SET340-KR-NP-XL,SET340,XL,Maroon,SET,
8661,SET340-KR-NP-XS,SET340,XS,Maroon,SET,
8662,SET340-KR-NP-XXL,SET340,XXL,Maroon,SET,
8663,SET340-KR-NP-XXXL,SET340,XXXL,Maroon,SET,
8664,SET341-KR-NP-L,SET341,L,Multicolor,SET,
8665,SET341-KR-NP-M,SET341,M,Multicolor,SET,
8666,SET341-KR-NP-S,SET341,S,Multicolor,SET,
8667,SET341-KR-NP-XL,SET341,XL,Multicolor,SET,
8668,SET341-KR-NP-XS,SET341,XS,Multicolor,SET,
8669,SET341-KR-NP-XXL,SET341,XXL,Multicolor,SET,
8670,SET341-KR-NP-XXXL,SET341,XXXL,Multicolor,SET,
8671,SET342-KR-NP-L,SET342,L,OFF WHITE,SET,
8672,SET342-KR-NP-M,SET342,M,OFF WHITE,SET,
8673,SET342-KR-NP-S,SET342,S,OFF WHITE,SET,
8674,SET342-KR-NP-XL,SET342,XL,OFF WHITE,SET,
8675,SET342-KR-NP-XS,SET342,XS,OFF WHITE,SET,
8676,SET342-KR-NP-XXL,SET342,XXL,OFF WHITE,SET,
8677,SET342-KR-NP-XXXL,SET342,XXXL,OFF WHITE,SET,
8678,SET343-KR-NP-L,SET343,L,OFF WHITE,SET,
8679,SET343-KR-NP-M,SET343,M,OFF WHITE,SET,
8680,SET343-KR-NP-S,SET343,S,OFF WHITE,SET,
8681,SET343-KR-NP-XL,SET343,XL,OFF WHITE,SET,
8682,SET343-KR-NP-XS,SET343,XS,OFF WHITE,SET,
8683,SET343-KR-NP-XXL,SET343,XXL,OFF WHITE,SET,
8684,SET343-KR-NP-XXXL,SET343,XXXL,OFF WHITE,SET,
8685,SET344-KR-NP-L,SET344,L,Red,SET,
8686,SET344-KR-NP-M,SET344,M,Red,SET,
8687,SET344-KR-NP-S,SET344,S,Red,SET,
8688,SET344-KR-NP-XL,SET344,XL,Red,SET,
8689,SET344-KR-NP-XS,SET344,XS,Red,SET,
8690,SET344-KR-NP-XXL,SET344,XXL,Red,SET,
8691,SET344-KR-NP-XXXL,SET344,XXXL,Red,SET,
8692,SET345-KR-NP-L,SET345,L,Pink,KURTA SET,
8693,SET345-KR-NP-M,SET345,M,Pink,KURTA SET,
8694,SET345-KR-NP-S,SET345,S,Pink,KURTA SET,
8695,SET345-KR-NP-XL,SET345,XL,Pink,KURTA SET,
8696,SET345-KR-NP-XS,SET345,XS,Pink,KURTA SET,
8697,SET345-KR-NP-XXL,SET345,XXL,Pink,KURTA SET,
8698,SET345-KR-NP-XXXL,SET345,XXXL,Pink,KURTA SET,
8699,SET346-KR-PP-L,SET346,L,Beige,SET,
8700,SET346-KR-PP-M,SET346,M,Beige,SET,
8701,SET346-KR-PP-S,SET346,S,Beige,SET,
8702,SET346-KR-PP-XL,SET346,XL,Beige,SET,
8703,SET346-KR-PP-XS,SET346,XS,Beige,SET,
8704,SET346-KR-PP-XXL,SET346,XXL,Beige,SET,
8705,SET346-KR-PP-XXXL,SET346,XXXL,Beige,SET,
8706,SET347-KR-NP-L,SET347,L,Cream,SET,
8707,SET347-KR-NP-M,SET347,M,Cream,SET,
8708,SET347-KR-NP-S,SET347,S,Cream,SET,
8709,SET347-KR-NP-XL,SET347,XL,Cream,SET,
8710,SET347-KR-NP-XS,SET347,XS,Cream,SET,
8711,SET347-KR-NP-XXL,SET347,XXL,Cream,SET,
8712,SET347-KR-NP-XXXL,SET347,XXXL,Cream,SET,
8713,SET348-KR-NP-L,SET348,L,Pink,SET,
8714,SET348-KR-NP-M,SET348,M,Pink,SET,
8715,SET348-KR-NP-S,SET348,S,Pink,SET,
8716,SET348-KR-NP-XL,SET348,XL,Pink,SET,
8717,SET348-KR-NP-XS,SET348,XS,Pink,SET,
8718,SET348-KR-NP-XXL,SET348,XXL,Pink,SET,
8719,SET348-KR-NP-XXXL,SET348,XXXL,Pink,SET,
8720,SET349-KR-NP-L,SET349,L,Pink,SET,
8721,SET349-KR-NP-M,SET349,M,Pink,SET,
8722,SET349-KR-NP-S,SET349,S,Pink,SET,
8723,SET349-KR-NP-XL,SET349,XL,Pink,SET,
8724,SET349-KR-NP-XS,SET349,XS,Pink,SET,
8725,SET349-KR-NP-XXL,SET349,XXL,Pink,SET,
8726,SET349-KR-NP-XXXL,SET349,XXXL,Pink,SET,
8727,SET350-KR-NP-L,SET350,L,Yellow,SET,
8728,SET350-KR-NP-M,SET350,M,Yellow,SET,
8729,SET350-KR-NP-S,SET350,S,Yellow,SET,
8730,SET350-KR-NP-XL,SET350,XL,Yellow,SET,
8731,SET350-KR-NP-XS,SET350,XS,Yellow,SET,
8732,SET350-KR-NP-XXL,SET350,XXL,Yellow,SET,
8733,SET350-KR-NP-XXXL,SET350,XXXL,Yellow,SET,
8734,SET351-KR-NP-L,SET351,L,Black,SET,
8735,SET351-KR-NP-M,SET351,M,Black,SET,
8736,SET351-KR-NP-S,SET351,S,Black,SET,
8737,SET351-KR-NP-XL,SET351,XL,Black,SET,
8738,SET351-KR-NP-XS,SET351,XS,Black,SET,
8739,SET351-KR-NP-XXL,SET351,XXL,Black,SET,
8740,SET351-KR-NP-XXXL,SET351,XXXL,Black,SET,
8741,SET352-KR-NP-L,SET352,L,Maroon,SET,
8742,SET352-KR-NP-M,SET352,M,Maroon,SET,
8743,SET352-KR-NP-S,SET352,S,Maroon,SET,
8744,SET352-KR-NP-XL,SET352,XL,Maroon,SET,
8745,SET352-KR-NP-XS,SET352,XS,Maroon,SET,
8746,SET352-KR-NP-XXL,SET352,XXL,Maroon,SET,
8747,SET352-KR-NP-XXXL,SET352,XXXL,Maroon,SET,
8748,SET353-KR-NP-L,SET353,L,Pink,SET,
8749,SET353-KR-NP-M,SET353,M,Pink,SET,
8750,SET353-KR-NP-S,SET353,S,Pink,SET,
8751,SET353-KR-NP-XL,SET353,XL,Pink,SET,
8752,SET353-KR-NP-XS,SET353,XS,Pink,SET,
8753,SET353-KR-NP-XXL,SET353,XXL,Pink,SET,
8754,SET353-KR-NP-XXXL,SET353,XXXL,Pink,SET,
8755,SET355-KR-PP-L,SET355,L,Light Green,SET,
8756,SET355-KR-PP-M,SET355,M,Light Green,SET,
8757,SET355-KR-PP-S,SET355,S,Light Green,SET,
8758,SET355-KR-PP-XL,SET355,XL,Light Green,SET,
8759,SET355-KR-PP-XS,SET355,XS,Light Green,SET,
8760,SET355-KR-PP-XXL,SET355,XXL,Light Green,SET,
8761,SET355-KR-PP-XXXL,SET355,XXXL,Light Green,SET,
8762,SET356-KR-NP-L,SET356,L,Sea Green,SET,
8763,SET356-KR-NP-M,SET356,M,Sea Green,SET,
8764,SET356-KR-NP-S,SET356,S,Sea Green,SET,
8765,SET356-KR-NP-XL,SET356,XL,Sea Green,SET,
8766,SET356-KR-NP-XS,SET356,XS,Sea Green,SET,
8767,SET356-KR-NP-XXL,SET356,XXL,Sea Green,SET,
8768,SET356-KR-NP-XXXL,SET356,XXXL,Sea Green,SET,
8769,SET357-KR-NP-L,SET357,L,Pink,SET,
8770,SET357-KR-NP-M,SET357,M,Pink,SET,
8771,SET357-KR-NP-S,SET357,S,Pink,SET,
8772,SET357-KR-NP-XL,SET357,XL,Pink,SET,
8773,SET357-KR-NP-XS,SET357,XS,Pink,SET,
8774,SET357-KR-NP-XXL,SET357,XXL,Pink,SET,
8775,SET357-KR-NP-XXXL,SET357,XXXL,Pink,SET,
8776,SET358-KR-NP-L,SET358,L,Green,SET,
8777,SET358-KR-NP-M,SET358,M,Green,SET,
8778,SET358-KR-NP-S,SET358,S,Green,SET,
8779,SET358-KR-NP-XL,SET358,XL,Green,SET,
8780,SET358-KR-NP-XS,SET358,XS,Green,SET,
8781,SET358-KR-NP-XXL,SET358,XXL,Green,SET,
8782,SET358-KR-NP-XXXL,SET358,XXXL,Green,SET,
8783,SET359-KR-NP-L,SET359,L,Navy Blue,SET,
8784,SET359-KR-NP-M,SET359,M,Navy Blue,SET,
8785,SET359-KR-NP-S,SET359,S,Navy Blue,SET,
8786,SET359-KR-NP-XL,SET359,XL,Navy Blue,SET,
8787,SET359-KR-NP-XS,SET359,XS,Navy Blue,SET,
8788,SET359-KR-NP-XXL,SET359,XXL,Navy Blue,SET,
